event_id,video_id,ticker,company_name,creator,publish_date,recommendation_type,event_quality_score,classification_confidence,direction_confidence,ticker_disambiguation_score,evidence_verb_count,explicit_buy_sell_hold_terms,conditional_language_flag,ambiguous_language_flag,historical_discussion_flag,option_or_crypto_confusion_flag,ticker_false_positive_risk,duplicate_cluster_id,duplicate_nearby_event_count,lookahead_risk_score,low_lookahead_flag,top5_flag,evidence_excerpt_short_hash,reason_codes,confidence_bucket
1388,HxRtMnno26U,AMZN,Amazon,The Investor Channel,2024-05-31,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,98537043d6b975f5,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1389,HxRtMnno26U,NVDA,Nvidia,The Investor Channel,2024-05-31,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,c99afb4dbd0f6d6c,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1390,HxRtMnno26U,GOOGL,Alphabet,The Investor Channel,2024-05-31,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,349ff3d24f4481ac,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1391,HxRtMnno26U,MSFT,Microsoft,The Investor Channel,2024-05-31,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,ee75141d26bb84d7,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1392,HxRtMnno26U,TSLA,Tesla,The Investor Channel,2024-05-31,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,69bc975d144ce4e8,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1393,KO0r8HCnpNA,NFLX,Netflix,The Investor Channel,2024-05-17,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,8c615636cb026a5a,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1394,KO0r8HCnpNA,AAPL,Apple,The Investor Channel,2024-05-17,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,e53a80d42c7ffc2f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1395,KO0r8HCnpNA,GOOGL,Alphabet,The Investor Channel,2024-05-17,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,a511feb307371e73,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1396,KO0r8HCnpNA,TSLA,Tesla,The Investor Channel,2024-05-17,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,e22f19fa80370d71,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1397,KO0r8HCnpNA,TSLA,Tesla,The Investor Channel,2024-05-17,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,18ecfeb1eb7dbbb5,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1398,LHgMtd6cQYc,NVDA,Nvidia,The Investor Channel,2024-06-27,buy,2,55,55,90,1,buy,True,True,False,False,False,,,20,True,True,111f386d65f612b7,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1399,N4DW8bNH20Q,SOFI,SoFi,Couch Investor,2025-12-04,buy,4,80,80,90,1,buy,False,False,False,False,False,,,70,False,False,99aa48dcd0633b86,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1400,Phjel1okTXY,AMD,nan,"Mark Roussin, CPA",2025-02-01,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,0ec40f8d813b521a,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1401,QJhB7VKEn7Q,AAPL,Apple,Couch Investor,2025-12-10,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,03eee19ffd8a741e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1402,QJhB7VKEn7Q,NFLX,Netflix,Couch Investor,2025-12-10,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,c8a8ea832e12f8c6,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1403,V0ywPcUZB9k,GOOGL,Alphabet,The Investor Channel,2024-07-05,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,0c09961fe6f7abc3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1404,V0ywPcUZB9k,MSFT,Microsoft,The Investor Channel,2024-07-05,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,c67032b76ead6805,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1405,ZAv7XTbqkGY,NFLX,Netflix,Couch Investor,2025-12-08,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,02a2d23c2dc18572,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1406,aDAwhIDS6dM,NFLX,Netflix,Couch Investor,2025-12-05,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,ce66c2af79ae7c8c,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1407,aDAwhIDS6dM,NFLX,Netflix,Couch Investor,2025-12-05,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,885c3bee25ef575f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1408,aDAwhIDS6dM,PYPL,PayPal,Couch Investor,2025-12-05,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,682b11b6bbbe92b7,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1409,aDAwhIDS6dM,SOFI,SoFi,Couch Investor,2025-12-05,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,8f20ae2fe4d0a7a3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1410,cYm6zLgYueU,AMD,nan,"Mark Roussin, CPA",2025-02-11,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,3b85cf06f2cc149d,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1411,ch8lrl5bz5Q,NVDA,Nvidia,Couch Investor,2025-12-10,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,091b16c67f6b068b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1412,ch8lrl5bz5Q,NVDA,Nvidia,Couch Investor,2025-12-10,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,cd4261afed7d6627,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1413,ch8lrl5bz5Q,AMD,nan,Couch Investor,2025-12-10,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,afbb92ccb8876433,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1414,ch8lrl5bz5Q,AMD,nan,Couch Investor,2025-12-10,buy,2,45,45,90,1,buy,True,True,False,False,False,,,70,False,True,8815af9f3037dfdd,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1415,f-0l8JyYnRQ,UBER,Uber,Couch Investor,2025-12-12,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,4c88c228e7b297ac,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1416,f-0l8JyYnRQ,PYPL,PayPal,Couch Investor,2025-12-12,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,9ec8ba9d4ded1153,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1417,f-0l8JyYnRQ,AMZN,Amazon,Couch Investor,2025-12-12,buy,2,45,45,90,1,buy,True,True,False,False,False,,,70,False,True,de4cf9aa20691d35,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1418,h6HIi6lt54A,AAPL,Apple,The Investor Channel,2024-06-21,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,f9ed684f1071d256,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1419,n8jYsbCxYl0,MSFT,Microsoft,Dividendology,2025-07-21,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,6b0d77ceb1acaef7,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1420,oTEK1i5pHPk,GOOGL,Alphabet,Dividendology,2025-07-23,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,02751439355f5607,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1421,w5XLVGMh-Vs,GOOGL,Alphabet,"Value Investing with Sven Carlin, Ph.D.",2025-06-15,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,0fe9d1a0232ccae3,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1422,wNI0xbwJT4g,PYPL,PayPal,Daniel Pronk,2024-08-29,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,f2da45b03d0c4ed9,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1423,zcrNVzQTX5c,GOOGL,Alphabet,Daniel Pronk,2024-09-06,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,bf17870bc938db2e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1424,zcrNVzQTX5c,GOOGL,Alphabet,Daniel Pronk,2024-09-06,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,0d72119e33e18814,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1425,-VwKgl9Gil0,PYPL,PayPal,Couch Investor,2025-12-18,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,2e896c1245ba4bf9,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1426,-VwKgl9Gil0,NFLX,Netflix,Couch Investor,2025-12-18,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,0ec8fffed8c8b995,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1427,061mMhIHwAo,NVDA,Nvidia,Jose Najarro Stocks,2026-01-27,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,d48cc889ae2b5211,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1428,061mMhIHwAo,NVDA,Nvidia,Jose Najarro Stocks,2026-01-27,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,a3cbd72e294e2c09,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1429,061mMhIHwAo,AMD,nan,Jose Najarro Stocks,2026-01-27,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,6cd02249b714b769,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1430,061mMhIHwAo,GOOGL,Alphabet,Jose Najarro Stocks,2026-01-27,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,0c98122eb5953e54,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1431,061mMhIHwAo,AMZN,Amazon,Jose Najarro Stocks,2026-01-27,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,f123eae23160e6e7,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1432,3z4R3WdBgRs,MSFT,Microsoft,"Mark Roussin, CPA",2025-03-29,buy,4,90,90,90,1,buy,False,False,False,False,False,,,20,True,False,30635fcd3c49f2f7,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1433,6HzyLo0qD7E,GOOGL,Alphabet,"Mark Roussin, CPA",2025-05-17,buy,2,50,50,90,1,buy,True,True,False,False,False,,,20,True,False,c7a10b0c8ac4566b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1434,6HzyLo0qD7E,AMD,nan,"Mark Roussin, CPA",2025-05-17,buy,4,95,95,90,1,buy,False,False,False,False,False,,,20,True,True,4b0b3985375a8df7,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1435,9eKmFGuV38g,AMD,nan,The Investor Channel,2024-08-02,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,9a24bbb8134543e6,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1436,9eKmFGuV38g,MSFT,Microsoft,The Investor Channel,2024-08-02,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,4db5edf2b63fc116,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1437,9eKmFGuV38g,TSLA,Tesla,The Investor Channel,2024-08-02,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,ff62806d893654de,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1438,F0jcfe1ChZI,SOFI,SoFi,"Mark Roussin, CPA",2025-04-29,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,f8011c9f02533d1e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1439,F50Y0D7RboA,NVDA,Nvidia,Jose Najarro Stocks,2026-01-26,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,f19883ad2f9f4119,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1440,F50Y0D7RboA,AAPL,Apple,Jose Najarro Stocks,2026-01-26,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,17c0db4163f98f4c,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1441,F50Y0D7RboA,META,Meta,Jose Najarro Stocks,2026-01-26,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,84ee7d2207ef7c5d,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1442,I9TbGxFlLn0,AMZN,Amazon,Daniel Pronk,2025-03-05,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,6ddd4f44cec04779,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1443,KRTyI-VlrgU,AMD,nan,Jose Najarro Stocks,2026-01-20,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,9c825391f1cd748e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1444,MTf2pSEkct0,GOOGL,Alphabet,The Investor Channel,2024-07-23,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,fe4307818c32634e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1445,PLV20YplFpk,PYPL,PayPal,Couch Investor,2025-12-22,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,11dbcab00ff6def7,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1446,PLV20YplFpk,TSLA,Tesla,Couch Investor,2025-12-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,87f025d31626a106,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1447,QBZPFkWrjY4,AMD,nan,Jose Najarro Stocks,2026-01-23,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,914bb58fe77351e8,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1448,QBZPFkWrjY4,MSFT,Microsoft,Jose Najarro Stocks,2026-01-23,buy,2,40,40,90,1,buy,True,True,False,False,False,,,70,False,False,78c05ae6e8e8b4ff,proxy_quality_from_locked_manifest_no_transcript_text_exported,low
1449,QBZPFkWrjY4,TSLA,Tesla,Jose Najarro Stocks,2026-01-23,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,58d0458e21f1c14c,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1450,UTQ26wh6hgQ,AAPL,Apple,"Value Investing with Sven Carlin, Ph.D.",2025-09-10,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,8e82239c30628cf1,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1451,UTQ26wh6hgQ,AAPL,Apple,"Value Investing with Sven Carlin, Ph.D.",2025-09-10,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,a35d8c6477564c93,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1452,UTQ26wh6hgQ,AMZN,Amazon,"Value Investing with Sven Carlin, Ph.D.",2025-09-10,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,3b6faf94f5e4bff6,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1453,VPO0PCjRmRY,AMZN,Amazon,Daniel Pronk,2025-03-11,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,ce43613f9bca826b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1454,XTlUWtaAG3M,AMD,nan,The Investor Channel,2024-07-30,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,f9afd83458d1e124,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1455,XTlUWtaAG3M,GOOGL,Alphabet,The Investor Channel,2024-07-30,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,300a0d1daedbdd56,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1456,XrKLFEvv3ss,NFLX,Netflix,The Investor Channel,2024-07-12,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,0c4f9cea8a04e890,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1457,XrKLFEvv3ss,MSFT,Microsoft,The Investor Channel,2024-07-12,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,29f25dc981c7249f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1458,XrKLFEvv3ss,TSLA,Tesla,The Investor Channel,2024-07-12,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,a2fd1b820b488a77,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1459,XvyPcBUIg1o,AAPL,Apple,The Investor Channel,2024-08-01,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,b9832ba8dde8db35,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1460,YtXLGN64_Ko,MSFT,Microsoft,The Investor Channel,2024-07-30,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,26ea798fa8b2f5b2,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1461,YtXLGN64_Ko,MSFT,Microsoft,The Investor Channel,2024-07-30,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,8540de8bf3276f49,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1462,YtXLGN64_Ko,MSFT,Microsoft,The Investor Channel,2024-07-30,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,6e0fb31ccb2c8ffd,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1463,YtXLGN64_Ko,MSFT,Microsoft,The Investor Channel,2024-07-30,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,0a6fd9739ff8d71b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1464,YtXLGN64_Ko,MSFT,Microsoft,The Investor Channel,2024-07-30,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,610c5673a1e390ee,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1465,b_hHuv_Phtg,AMZN,Amazon,"Mark Roussin, CPA",2025-03-11,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,4ed817a46482672f,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1466,b_hHuv_Phtg,NVDA,Nvidia,"Mark Roussin, CPA",2025-03-11,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,28bd9005a96b8188,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1467,cKjp0N59XwE,NFLX,Netflix,Couch Investor,2025-12-24,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,ba365dc3f062fed0,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1468,fhilgLVRlis,TSLA,Tesla,The Investor Channel,2024-07-23,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,0f79d39d96ad8844,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1469,fhilgLVRlis,TSLA,Tesla,The Investor Channel,2024-07-23,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,881c1590acc54886,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1470,pTQXWJvkCoU,GOOGL,Alphabet,Jose Najarro Stocks,2026-01-28,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,b7da6def4b13c85b,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1471,pTQXWJvkCoU,META,Meta,Jose Najarro Stocks,2026-01-28,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,717ffa7faad6f69e,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1472,sVOEBCiQQkk,AMZN,Amazon,Daniel Pronk,2025-03-15,sell,3,75,75,90,1,sell,False,False,False,False,False,,,20,True,True,547fa52fc118df30,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1473,sVOEBCiQQkk,AMZN,Amazon,Daniel Pronk,2025-03-15,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,d01b07d429180e7c,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1474,sVOEBCiQQkk,AMZN,Amazon,Daniel Pronk,2025-03-15,buy,3,75,75,90,1,buy,False,False,False,False,False,,,20,True,True,ecaf29702295be93,proxy_quality_from_locked_manifest_no_transcript_text_exported,high
1475,sVOEBCiQQkk,GOOGL,Alphabet,Daniel Pronk,2025-03-15,sell,3,70,70,90,1,sell,False,False,False,False,False,,,20,True,False,e39fde6319218da9,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1476,sVOEBCiQQkk,GOOGL,Alphabet,Daniel Pronk,2025-03-15,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,d7eb856b6dbc5f99,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1477,sVOEBCiQQkk,MSFT,Microsoft,Daniel Pronk,2025-03-15,sell,3,70,70,90,1,sell,False,False,False,False,False,,,20,True,False,545e9e351740e539,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1478,tna5Ua3foyI,SOFI,SoFi,Couch Investor,2026-01-02,buy,3,70,70,90,1,buy,False,False,False,False,False,,,20,True,False,87fe3d51d815c4f4,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1479,uix1ZJiwrPs,AMD,nan,Jose Najarro Stocks,2026-01-22,buy,3,65,65,90,1,buy,False,False,False,False,False,,,70,False,True,0cddd68f82dc4ac0,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1480,uix1ZJiwrPs,MSFT,Microsoft,Jose Najarro Stocks,2026-01-22,sell,3,60,60,90,1,sell,False,False,False,False,False,,,70,False,False,0493a0e8ab9b42c7,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1481,va6CBbAJmgY,NVDA,Nvidia,The Investor Channel,2024-08-29,sell,3,65,65,90,1,sell,False,False,False,False,False,,,70,False,True,ea73c9e741e5d648,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
1482,xSI8A133f9Y,META,Meta,Jose Najarro Stocks,2026-01-28,buy,3,60,60,90,1,buy,False,False,False,False,False,,,70,False,False,f9312ee5fc635024,proxy_quality_from_locked_manifest_no_transcript_text_exported,medium
