event_id,ticker,event_date,fnspid_checked,fnspid_hit_pre_7d,fnspid_hit_day0,fnspid_hit_post_1d,fnspid_hit_post_3d,fnspid_hit_post_7d,fnspid_total_hits_window,fnspid_unique_publishers_window,fnspid_primary_article_count,fnspid_secondary_article_count,fnspid_hit_sources,fnspid_sample_titles_redacted_or_short,fnspid_status,fnspid_error_category
1458,TSLA,2024-07-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1459,AAPL,2024-08-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1460,MSFT,2024-07-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1461,MSFT,2024-07-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1462,MSFT,2024-07-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1463,MSFT,2024-07-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1464,MSFT,2024-07-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1465,AMZN,2025-03-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1466,NVDA,2025-03-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1467,NFLX,2025-12-24,True,0,0,0,0,0,0,0,0,0,none,,success,
1468,TSLA,2024-07-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1469,TSLA,2024-07-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1470,GOOGL,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1471,META,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1472,AMZN,2025-03-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1473,AMZN,2025-03-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1474,AMZN,2025-03-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1475,GOOGL,2025-03-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1476,GOOGL,2025-03-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1477,MSFT,2025-03-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1478,SOFI,2026-01-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1479,AMD,2026-01-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1480,MSFT,2026-01-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1481,NVDA,2024-08-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1482,META,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1483,META,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1484,MSFT,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1485,MSFT,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1486,MSFT,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1487,AMD,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1488,AMD,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1489,TSLA,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1490,TSLA,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1491,AMD,2026-01-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1492,META,2026-01-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1493,NFLX,2026-04-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1494,GOOGL,2026-01-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1495,NVDA,2025-05-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1496,PYPL,2026-02-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1497,NFLX,2026-01-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1498,TSLA,2024-09-20,True,0,0,0,0,0,0,0,0,0,none,,success,
1499,AMZN,2025-05-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1500,GOOGL,2025-05-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1501,GOOGL,2025-03-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1502,GOOGL,2025-03-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1503,AMZN,2025-03-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1504,MSFT,2026-01-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1505,AMD,2026-02-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1506,NVDA,2026-02-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1507,NVDA,2026-02-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1508,AMD,2026-02-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1509,AMD,2026-02-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1510,AMD,2026-02-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1511,AMD,2026-02-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1512,AMD,2026-02-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1513,AMD,2026-02-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1514,AMD,2026-02-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1515,AMD,2026-02-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1516,PYPL,2026-02-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1517,META,2026-02-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1518,META,2026-02-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1519,NVDA,2025-04-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1520,PYPL,2026-01-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1521,MSFT,2026-01-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1522,MSFT,2026-01-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1523,MSFT,2026-01-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1524,NVDA,2026-01-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1525,MSFT,2024-11-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1526,NFLX,2025-10-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1527,MSFT,2026-02-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1528,NVDA,2026-02-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1529,META,2026-02-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1530,NFLX,2026-02-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1531,NFLX,2026-02-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1532,TSLA,2025-04-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1533,TSLA,2025-04-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1534,META,2026-01-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1535,MSFT,2026-02-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1536,MSFT,2026-02-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1537,MSFT,2026-02-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1538,MSFT,2026-02-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1539,TSLA,2026-02-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1540,AMD,2026-02-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1541,AMD,2026-02-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1542,NVDA,2026-02-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1543,NFLX,2026-02-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1544,GOOGL,2025-06-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1545,MSFT,2025-04-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1546,AMZN,2025-04-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1547,MSFT,2025-10-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1548,NFLX,2024-10-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1549,NFLX,2024-10-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1550,MSFT,2024-10-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1551,GOOGL,2024-10-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1552,AMD,2025-07-08,True,0,0,0,0,0,0,0,0,0,none,,success,
1553,PYPL,2025-07-08,True,0,0,0,0,0,0,0,0,0,none,,success,
1554,GOOGL,2025-04-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1555,AMZN,2025-03-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1556,AMZN,2025-03-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1557,NVDA,2026-02-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1558,AMZN,2025-04-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1559,AAPL,2024-11-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1560,AAPL,2024-11-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1561,AMD,2026-02-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1562,AMD,2026-02-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1563,AMD,2026-02-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1564,NVDA,2026-02-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1565,NVDA,2026-02-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1566,GOOGL,2026-02-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1567,AAPL,2024-09-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1568,META,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1569,MSFT,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1570,MSFT,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1571,AMD,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1572,AMD,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1573,NVDA,2026-02-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1574,AMD,2026-02-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1575,AMZN,2026-03-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1576,AMD,2022-12-31,True,17,7,7,17,31,48,0,48,0,primary_only,k:1651553180 | k:d90d6f3c64 | k:ef3ef6aec1 | k:010544498d | k:b66979039a,success,
1577,MSFT,2025-01-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1578,PYPL,2026-03-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1579,PYPL,2026-03-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1580,GOOGL,2023-02-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1581,AMD,2026-04-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1582,UBER,2025-10-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1583,AMZN,2025-10-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1584,GOOGL,2025-07-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1585,TSLA,2025-07-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1586,AMZN,2025-10-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1587,MSFT,2025-10-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1588,TSLA,2025-08-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1589,NVDA,2026-02-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1590,NVDA,2026-02-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1591,SOFI,2026-02-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1592,NVDA,2026-02-20,True,0,0,0,0,0,0,0,0,0,none,,success,
1593,META,2026-01-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1594,AMZN,2022-10-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1595,NVDA,2026-02-24,True,0,0,0,0,0,0,0,0,0,none,,success,
1596,MSFT,2026-02-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1597,AMZN,2026-02-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1598,GOOGL,2025-07-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1599,NFLX,2025-07-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1600,TSLA,2025-07-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1601,TSLA,2025-07-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1602,NFLX,2025-01-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1603,PYPL,2026-02-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1604,GME,2026-01-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1605,AMZN,2026-01-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1606,MSFT,2024-06-16,True,0,0,0,0,0,0,0,0,0,none,,success,
1607,AAPL,2025-01-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1608,AAPL,2025-01-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1609,AMD,2026-03-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1610,AMD,2026-03-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1611,META,2026-03-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1612,AAPL,2024-11-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1613,GOOGL,2024-11-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1614,GOOGL,2024-11-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1615,AMZN,2024-11-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1616,NVDA,2026-01-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1617,AMZN,2025-05-24,True,0,0,0,0,0,0,0,0,0,none,,success,
1618,NFLX,2025-05-24,True,0,0,0,0,0,0,0,0,0,none,,success,
1619,NVDA,2025-11-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1620,NVDA,2025-11-13,True,0,0,0,0,0,0,0,0,0,none,,success,
1621,NVDA,2026-02-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1622,SOFI,2026-05-06,True,0,0,0,0,0,0,0,0,0,none,,success,
1623,SOFI,2026-05-06,True,0,0,0,0,0,0,0,0,0,none,,success,
1624,AMZN,2026-04-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1625,AAPL,2025-11-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1626,AMZN,2026-02-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1627,AMZN,2026-02-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1628,UBER,2026-02-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1629,GOOGL,2026-02-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1630,NVDA,2026-02-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1631,SOFI,2026-02-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1632,SOFI,2026-02-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1633,NVDA,2026-02-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1634,NVDA,2026-02-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1635,AMD,2026-02-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1636,SOFI,2026-04-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1637,SOFI,2026-04-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1638,SOFI,2026-04-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1639,SOFI,2026-04-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1640,AMZN,2026-05-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1641,META,2026-05-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1642,NFLX,2026-05-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1643,NVDA,2026-05-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1644,UBER,2026-05-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1645,MSFT,2025-04-06,True,0,0,0,0,0,0,0,0,0,none,,success,
1646,AMZN,2025-07-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1647,NVDA,2026-02-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1648,AMD,2026-03-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1649,MSFT,2023-01-26,True,177,24,39,48,114,291,0,291,0,primary_only,k:0f3e30f411 | k:b7ffb979ba | k:fbbe0448df | k:066a64472b | k:e459fafa8e,success,
1650,GOOGL,2023-01-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1651,AAPL,2023-01-26,True,108,21,35,47,168,276,0,276,0,primary_only,k:db842af41e | k:288e9b6805 | k:2032e5e3ce | k:6d4cf03da9 | k:d10aa2b95e,success,
1652,DIS,2023-01-26,True,39,6,9,14,44,83,0,83,0,primary_only,k:b4234c0fdb | k:8c5caef198 | k:f7b3c6d289 | k:67f621321c | k:3e97e4bb71,success,
1653,DIS,2023-01-26,True,39,6,9,14,44,83,0,83,0,primary_only,k:b4234c0fdb | k:8c5caef198 | k:f7b3c6d289 | k:67f621321c | k:3e97e4bb71,success,
1654,MSFT,2025-03-16,True,0,0,0,0,0,0,0,0,0,none,,success,
1655,NFLX,2026-02-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1656,SOFI,2026-02-15,True,0,0,0,0,0,0,0,0,0,none,,success,
1657,TSLA,2026-04-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1658,TSLA,2026-04-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1659,AMD,2026-04-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1660,NVDA,2026-04-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1661,GOOGL,2026-04-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1662,AMZN,2026-04-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1663,AMZN,2026-02-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1664,NVDA,2026-02-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1665,AMZN,2026-02-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1666,AMZN,2026-02-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1667,NVDA,2026-04-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1668,NVDA,2026-04-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1669,GOOGL,2026-04-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1670,NVDA,2025-02-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1671,NFLX,2025-02-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1672,MSFT,2025-02-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1673,AAPL,2020-04-30,True,36,36,64,65,83,119,0,119,0,primary_only,k:f911f96103 | k:615b3d09b8 | k:b3e283304a | k:5e17c878aa | k:0aa02487a5,success,
1674,META,2026-01-16,True,0,0,0,0,0,0,0,0,0,none,,success,
1675,MSFT,2022-11-17,True,73,9,17,22,54,127,0,127,0,primary_only,k:72e7cc4691 | k:5577de5ea5 | k:6675724799 | k:77181bbbdd | k:a137baa6ad,success,
1676,NVDA,2025-08-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1677,AAPL,2025-08-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1678,NVDA,2026-01-24,True,0,0,0,0,0,0,0,0,0,none,,success,
1679,NVDA,2025-08-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1680,AAPL,2025-10-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1681,AMD,2025-02-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1682,GOOGL,2025-10-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1683,PLTR,2026-04-30,True,0,0,0,0,0,0,0,0,0,none,,success,
1684,MSFT,2025-08-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1685,AMZN,2026-02-06,True,0,0,0,0,0,0,0,0,0,none,,success,
1686,NVDA,2026-02-06,True,0,0,0,0,0,0,0,0,0,none,,success,
1687,META,2026-02-06,True,0,0,0,0,0,0,0,0,0,none,,success,
1688,MSFT,2026-02-06,True,0,0,0,0,0,0,0,0,0,none,,success,
1689,AMZN,2025-07-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1690,META,2025-07-10,True,0,0,0,0,0,0,0,0,0,none,,success,
1691,AAPL,2023-05-19,True,100,26,27,55,131,231,0,231,0,primary_only,k:7a7fa94047 | k:28deb44041 | k:9dda580cb9 | k:bffef4fe79 | k:48f18fbcb9,success,
1692,NVDA,2026-03-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1693,NVDA,2026-03-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1694,NVDA,2026-03-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1695,NVDA,2026-03-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1696,AMZN,2026-03-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1697,MSFT,2026-01-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1698,GOOGL,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1699,GOOGL,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1700,GOOGL,2025-11-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1701,AMZN,2024-06-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1702,AMZN,2024-06-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1703,NVDA,2026-02-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1704,SOFI,2026-03-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1705,AMZN,2026-03-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1706,AMZN,2026-02-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1707,MSFT,2025-08-02,True,0,0,0,0,0,0,0,0,0,none,,success,
1708,AAPL,2025-02-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1709,AAPL,2025-02-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1710,AMZN,2025-02-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1711,AMZN,2025-02-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1712,AMZN,2025-02-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1713,NVDA,2025-02-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1714,TSLA,2025-02-22,True,0,0,0,0,0,0,0,0,0,none,,success,
1715,NVDA,2026-04-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1716,AMD,2026-04-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1717,MSFT,2025-10-24,True,0,0,0,0,0,0,0,0,0,none,,success,
1718,NVDA,2025-11-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1719,TSLA,2025-03-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1720,AMD,2026-03-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1721,NVDA,2026-03-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1722,TSLA,2026-03-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1723,NVDA,2026-03-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1724,NVDA,2026-03-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1725,SOFI,2026-03-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1726,META,2026-03-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1727,META,2026-03-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1728,AAPL,2026-03-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1729,DIS,2024-09-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1730,DIS,2024-09-23,True,0,0,0,0,0,0,0,0,0,none,,success,
1731,SOFI,2026-03-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1732,AMD,2026-04-25,True,0,0,0,0,0,0,0,0,0,none,,success,
1733,AMZN,2025-11-14,True,0,0,0,0,0,0,0,0,0,none,,success,
1734,META,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1735,META,2026-01-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1736,SOFI,2026-05-01,True,0,0,0,0,0,0,0,0,0,none,,success,
1737,NVDA,2026-03-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1738,NVDA,2026-03-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1739,META,2026-03-04,True,0,0,0,0,0,0,0,0,0,none,,success,
1740,GOOGL,2025-07-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1741,TSLA,2025-07-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1742,AAPL,2025-07-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1743,MSFT,2025-07-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1744,NVDA,2025-07-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1745,PYPL,2026-01-16,True,0,0,0,0,0,0,0,0,0,none,,success,
1746,MSFT,2026-02-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1747,MSFT,2022-10-17,True,61,7,26,50,90,151,0,151,0,primary_only,k:4b007905bf | k:5b2a27e86f | k:5ce6ff0d50 | k:9a45c61ecc | k:d2fadb3d41,success,
1748,META,2025-11-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1749,META,2025-11-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1750,NVDA,2024-11-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1751,NVDA,2024-11-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1752,NVDA,2024-11-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1753,META,2026-02-12,True,0,0,0,0,0,0,0,0,0,none,,success,
1754,PYPL,2026-02-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1755,MSFT,2023-02-14,True,153,20,32,58,105,258,0,258,0,primary_only,k:9546977f66 | k:184022b53e | k:581bcc3b52 | k:8adf8d81b8 | k:06caa70535,success,
1756,AMZN,2025-04-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1757,AMZN,2025-04-18,True,0,0,0,0,0,0,0,0,0,none,,success,
1758,SOFI,2026-02-17,True,0,0,0,0,0,0,0,0,0,none,,success,
1759,SOFI,2026-05-03,True,0,0,0,0,0,0,0,0,0,none,,success,
1760,MSFT,2025-03-28,True,0,0,0,0,0,0,0,0,0,none,,success,
1761,HOOD,2026-02-11,True,0,0,0,0,0,0,0,0,0,none,,success,
1762,AMZN,2026-02-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1763,AMZN,2026-02-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1764,AMZN,2026-02-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1765,AMZN,2026-02-27,True,0,0,0,0,0,0,0,0,0,none,,success,
1766,AAPL,2025-03-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1767,TSLA,2025-03-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1768,NFLX,2025-03-07,True,0,0,0,0,0,0,0,0,0,none,,success,
1769,NVDA,2026-02-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1770,SOFI,2026-02-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1771,MSFT,2026-02-26,True,0,0,0,0,0,0,0,0,0,none,,success,
1772,GOOGL,2025-02-05,True,0,0,0,0,0,0,0,0,0,none,,success,
1773,PYPL,2023-09-25,True,32,1,2,12,23,55,0,55,0,primary_only,k:99c9bc3b09 | k:d96af2a275 | k:f179215112 | k:d51d507814 | k:ee74d8ce1b,success,
1774,AMZN,2022-12-09,True,0,0,0,0,0,0,0,0,0,none,,success,
1775,SOFI,2026-04-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1776,SOFI,2026-04-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1777,META,2026-04-29,True,0,0,0,0,0,0,0,0,0,none,,success,
1778,NVDA,2026-04-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1779,PLTR,2026-04-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1780,NVDA,2026-04-21,True,0,0,0,0,0,0,0,0,0,none,,success,
1781,TSLA,2026-01-31,True,0,0,0,0,0,0,0,0,0,none,,success,
1782,AMD,2025-12-31,True,0,0,0,0,0,0,0,0,0,none,,success,
