target_rank,video_id,youtube_url,title,channel_title,published_at,year,current_transcript_status,priority_reason,browser_status,transcript_visible,transcript_recovered,recovery_notes
1,UuuAB2Sg2f0,https://www.youtube.com/watch?v=UuuAB2Sg2f0,"Growth Stocks Are Selling Off - I Just Spent $10,000 On This Stock",Joseph Carlson,2022-01-10T19:25:36Z,2022,missing,priority_year:2022;weak_coverage_creator:Joseph Carlson;stock_recommendation_title:stock|stocks|sell;queue_reason:older_year:2022,audited,yes,no,"Public transcript control was visible in the YouTube page UI on 2026-05-12; no transcript text copied because the recovery threshold was not reached."
462,l9ta2nLXoao,https://www.youtube.com/watch?v=l9ta2nLXoao,The Greeks - Stock Option Price Factors Explained,The Plain Bagel,2022-01-21T17:05:37Z,2022,missing,priority_year:2022;stock_recommendation_title:stock;queue_reason:older_year:2022,pending,,,
463,uz6VBMDgMuc,https://www.youtube.com/watch?v=uz6VBMDgMuc,I DARE you to BUY this rally 😡,Chicken Genius Singapore,2023-02-04T14:00:35Z,2023,missing,priority_year:2023;stock_recommendation_title:buy;queue_reason:older_year:2023,pending,,,
464,0EumYORswPo,https://www.youtube.com/watch?v=0EumYORswPo,Investment Analyst Explains: Boiler Room,The Plain Bagel,2023-04-28T16:00:00Z,2023,missing,priority_year:2023;stock_recommendation_title:invest|investment;queue_reason:older_year:2023,pending,,,
465,dnQTkOroS3c,https://www.youtube.com/watch?v=dnQTkOroS3c,Elon Musk will Quit Tesla eventually,Chicken Genius Singapore,2022-01-17T14:00:15Z,2022,missing,priority_year:2022;stock_recommendation_title:tesla;queue_reason:older_year:2022,pending,,,
466,MgMTBNq7Bi4,https://www.youtube.com/watch?v=MgMTBNq7Bi4,Do Stock Splits ACTUALLY Boost Returns? What the Numbers Say,The Plain Bagel,2022-05-13T16:02:01Z,2022,missing,priority_year:2022;stock_recommendation_title:stock;queue_reason:older_year:2022,pending,,,
467,YzWgYZnG704,https://www.youtube.com/watch?v=YzWgYZnG704,market crash soon,Chicken Genius Singapore,2023-04-28T13:00:20Z,2023,missing,priority_year:2023;stock_recommendation_title:market crash|crash;queue_reason:older_year:2023,pending,,,
468,GCLcPLkEy2k,https://www.youtube.com/watch?v=GCLcPLkEy2k,Investment Analyst Reacts to Investing TikToks (Part 5),The Plain Bagel,2023-06-09T16:00:10Z,2023,missing,priority_year:2023;stock_recommendation_title:invest|investment;queue_reason:older_year:2023,pending,,,
469,zS5VPMqIQwU,https://www.youtube.com/watch?v=zS5VPMqIQwU,What to do in this stock market crash?,Chicken Genius Singapore,2022-01-24T14:00:28Z,2022,missing,priority_year:2022;stock_recommendation_title:stock|market crash|crash;queue_reason:older_year:2022,pending,,,
470,F44Zl1HFVyc,https://www.youtube.com/watch?v=F44Zl1HFVyc,A Conversation With My Coworker - Managing Through a Downturn and Working as a Portfolio Manager,The Plain Bagel,2022-07-01T16:00:09Z,2022,missing,priority_year:2022;stock_recommendation_title:portfolio;queue_reason:older_year:2022,pending,,,
471,ieiugsjJweo,https://www.youtube.com/watch?v=ieiugsjJweo,"Stock Market Crash Soon 🤩 | $100,000 ++ profit",Chicken Genius Singapore,2023-05-14T13:00:34Z,2023,missing,priority_year:2023;stock_recommendation_title:stock|market crash|crash;queue_reason:older_year:2023,pending,,,
472,kXYvRR7gV2E,https://www.youtube.com/watch?v=kXYvRR7gV2E,How I Research Stocks - Step-by-Step Fundamental Analysis,The Plain Bagel,2023-06-23T16:07:12Z,2023,missing,priority_year:2023;stock_recommendation_title:stock|stocks;queue_reason:older_year:2023,pending,,,
473,GjVn0p54b3U,https://www.youtube.com/watch?v=GjVn0p54b3U,"TESLA , why! 🤷‍♂️",Chicken Genius Singapore,2022-01-28T14:00:05Z,2022,missing,priority_year:2022;stock_recommendation_title:tesla;queue_reason:older_year:2022,pending,,,
474,GK0LAnnk8Zs,https://www.youtube.com/watch?v=GK0LAnnk8Zs,The Fall of Investment Platforms - Are Investors Protected in Bankruptcy?,The Plain Bagel,2022-07-22T16:00:21Z,2022,missing,priority_year:2022;stock_recommendation_title:invest|investment;queue_reason:older_year:2022,pending,,,
475,qS3KT0XlM98,https://www.youtube.com/watch?v=qS3KT0XlM98,"Bought $pltr $tsla, BUT here is the problem",Chicken Genius Singapore,2023-08-30T14:00:46Z,2023,missing,priority_year:2023;stock_recommendation_title:tsla|pltr;queue_reason:older_year:2023,pending,,,
476,4Q2HxVpJ9nw,https://www.youtube.com/watch?v=4Q2HxVpJ9nw,Using ChatGPT to Trade Stocks - Let's Talk,The Plain Bagel,2023-07-07T15:59:58Z,2023,missing,priority_year:2023;stock_recommendation_title:stock|stocks;queue_reason:older_year:2023,pending,,,
477,SHIRx4KbX4I,https://www.youtube.com/watch?v=SHIRx4KbX4I,"Tesla, when $10,000? 🚀",Chicken Genius Singapore,2022-01-31T14:00:09Z,2022,missing,priority_year:2022;stock_recommendation_title:tesla;queue_reason:older_year:2022,pending,,,
478,2gSGcCg8ISw,https://www.youtube.com/watch?v=2gSGcCg8ISw,"No, the White House DIDN'T Just Redefine Recessions",The Plain Bagel,2022-07-28T16:45:38Z,2022,missing,priority_year:2022;stock_recommendation_title:recession;queue_reason:older_year:2022,pending,,,
479,wXrvHFqwcBA,https://www.youtube.com/watch?v=wXrvHFqwcBA,What's Going on With Tupperware's Stock?,The Plain Bagel,2023-08-04T16:11:20Z,2023,missing,priority_year:2023;stock_recommendation_title:stock;queue_reason:older_year:2023,pending,,,
480,uMu2UFRWfVk,https://www.youtube.com/watch?v=uMu2UFRWfVk,what's the best time to invest?,Chicken Genius Singapore,2022-02-04T14:00:21Z,2022,missing,priority_year:2022;stock_recommendation_title:invest;queue_reason:older_year:2022,pending,,,
481,_RMKeHVj2jw,https://www.youtube.com/watch?v=_RMKeHVj2jw,Influencer Marketing is Ruining the Investment Industry,The Plain Bagel,2022-08-05T16:00:32Z,2022,missing,priority_year:2022;stock_recommendation_title:invest|investment;queue_reason:older_year:2022,pending,,,
482,2YSdluG7CLs,https://www.youtube.com/watch?v=2YSdluG7CLs,Investment Analyst Explains: The Big Short,The Plain Bagel,2023-08-18T16:00:07Z,2023,missing,priority_year:2023;stock_recommendation_title:invest|investment;queue_reason:older_year:2023,pending,,,
483,ebi4LZQFYYY,https://www.youtube.com/watch?v=ebi4LZQFYYY,only 3.1 inch wider 😂 | Tesla Model X vs Model Y / 3,Chicken Genius Singapore,2022-02-07T14:00:28Z,2022,missing,priority_year:2022;stock_recommendation_title:tesla;queue_reason:older_year:2022,pending,,,
484,Tt_3e482Pn0,https://www.youtube.com/watch?v=Tt_3e482Pn0,"Ben Felix Talks Investing in Crypto, Revolutionary Tech, and Academic Research",The Plain Bagel,2022-08-12T16:00:16Z,2022,missing,priority_year:2022;stock_recommendation_title:invest;queue_reason:older_year:2022,pending,,,
485,Y3vBd14c5C4,https://www.youtube.com/watch?v=Y3vBd14c5C4,Investment Analyst Explains: Dumb Money,The Plain Bagel,2023-11-10T17:00:32Z,2023,missing,priority_year:2023;stock_recommendation_title:invest|investment;queue_reason:older_year:2023,pending,,,
486,yJVBPFhSNrk,https://www.youtube.com/watch?v=yJVBPFhSNrk,The biggest indicator of a stock market crash,Chicken Genius Singapore,2022-02-11T14:00:33Z,2022,missing,priority_year:2022;stock_recommendation_title:stock|market crash|crash;queue_reason:older_year:2022,pending,,,
487,rHLZKpXvmFk,https://www.youtube.com/watch?v=rHLZKpXvmFk,Investment Analyst Explains The Wolf of Wall Street,The Plain Bagel,2022-08-19T16:00:14Z,2022,missing,priority_year:2022;stock_recommendation_title:invest|investment;queue_reason:older_year:2022,pending,,,
488,Q6pu9Ixqqxo,https://www.youtube.com/watch?v=Q6pu9Ixqqxo,Is Wall Street REALLY Buying Up All the Homes?,The Plain Bagel,2023-12-08T17:06:52Z,2023,missing,priority_year:2023;stock_recommendation_title:buy;queue_reason:older_year:2023,pending,,,
489,XlRJguaGKd0,https://www.youtube.com/watch?v=XlRJguaGKd0,Backtesting the best stock market strategy,Chicken Genius Singapore,2022-02-18T14:00:30Z,2022,missing,priority_year:2022;stock_recommendation_title:stock;queue_reason:older_year:2022,pending,,,
490,WQkl1utfHVM,https://www.youtube.com/watch?v=WQkl1utfHVM,Why Investors are Angry About Bed Bath & Beyond ($BBBY),The Plain Bagel,2022-08-20T22:09:53Z,2022,missing,priority_year:2022;stock_recommendation_title:invest;queue_reason:older_year:2022,pending,,,
491,cFw9WKfZ1SM,https://www.youtube.com/watch?v=cFw9WKfZ1SM,Why Palantir dropped after earnings | PLTR stock,Chicken Genius Singapore,2022-02-21T14:00:17Z,2022,missing,priority_year:2022;stock_recommendation_title:stock|palantir|pltr;queue_reason:older_year:2022,pending,,,
492,DTL2rNhbw3Q,https://www.youtube.com/watch?v=DTL2rNhbw3Q,Investment Analyst Reacts to Investing TikToks (Part 4),The Plain Bagel,2022-12-02T17:00:13Z,2022,missing,priority_year:2022;stock_recommendation_title:invest|investment;queue_reason:older_year:2022,pending,,,
493,JXuQtEDniuI,https://www.youtube.com/watch?v=JXuQtEDniuI,Verdict after months of driving all Tesla Model S 3 X Y,Chicken Genius Singapore,2022-03-04T14:00:14Z,2022,missing,priority_year:2022;stock_recommendation_title:tesla;queue_reason:older_year:2022,pending,,,
494,TPqL29URB5Y,https://www.youtube.com/watch?v=TPqL29URB5Y,Recession Risk - My advice,Chicken Genius Singapore,2022-03-07T14:00:11Z,2022,missing,priority_year:2022;stock_recommendation_title:recession;queue_reason:older_year:2022,pending,,,
495,CPyiQTz3vYs,https://www.youtube.com/watch?v=CPyiQTz3vYs,I believe a recession is near,Chicken Genius Singapore,2022-03-14T13:00:05Z,2022,missing,priority_year:2022;stock_recommendation_title:recession;queue_reason:older_year:2022,pending,,,
496,w4-ni_hJQzU,https://www.youtube.com/watch?v=w4-ni_hJQzU,I hope stocks goes up...,Chicken Genius Singapore,2022-03-18T13:00:28Z,2022,missing,priority_year:2022;stock_recommendation_title:stock|stocks;queue_reason:older_year:2022,pending,,,
497,nklCjJwP4fU,https://www.youtube.com/watch?v=nklCjJwP4fU,stock market capitulation just started,Chicken Genius Singapore,2022-06-15T13:00:33Z,2022,missing,priority_year:2022;stock_recommendation_title:stock;queue_reason:older_year:2022,pending,,,
498,WpVtiGJc0Lc,https://www.youtube.com/watch?v=WpVtiGJc0Lc,What will make stock market go up?,Chicken Genius Singapore,2022-06-24T13:00:30Z,2022,missing,priority_year:2022;stock_recommendation_title:stock;queue_reason:older_year:2022,pending,,,
499,bacaNM917i4,https://www.youtube.com/watch?v=bacaNM917i4,Earnings Recession Next,Chicken Genius Singapore,2022-07-01T13:00:33Z,2022,missing,priority_year:2022;stock_recommendation_title:recession;queue_reason:older_year:2022,pending,,,
500,7B1SU96v8AE,https://www.youtube.com/watch?v=7B1SU96v8AE,4 cycles of stock market,Chicken Genius Singapore,2022-07-04T13:00:05Z,2022,missing,priority_year:2022;stock_recommendation_title:stock;queue_reason:older_year:2022,pending,,,
501,pBEFZG1Fep8,https://www.youtube.com/watch?v=pBEFZG1Fep8,tesla stock 🥵 - more PAIN to come,Chicken Genius Singapore,2022-10-04T13:00:25Z,2022,missing,priority_year:2022;stock_recommendation_title:stock|tesla;queue_reason:older_year:2022,pending,,,
502,BIhe0FXMl7s,https://www.youtube.com/watch?v=BIhe0FXMl7s,Probably Crash after mid terms 🤷‍♀️,Chicken Genius Singapore,2022-10-27T13:00:11Z,2022,missing,priority_year:2022;stock_recommendation_title:crash;queue_reason:older_year:2022,pending,,,
503,s8KnOn_D6WE,https://www.youtube.com/watch?v=s8KnOn_D6WE,THE FED WILL CRASH THE MARKETS,Chicken Genius Singapore,2022-12-09T14:00:27Z,2022,missing,priority_year:2022;stock_recommendation_title:crash;queue_reason:older_year:2022,pending,,,
504,Tn4NNubggk0,https://www.youtube.com/watch?v=Tn4NNubggk0,Tesla to $60? 🤮,Chicken Genius Singapore,2022-12-23T14:00:25Z,2022,missing,priority_year:2022;stock_recommendation_title:tesla;queue_reason:older_year:2022,pending,,,
505,c1o78DTjMHM,https://www.youtube.com/watch?v=c1o78DTjMHM,To Tesla Shareholders,Chicken Genius Singapore,2022-12-28T14:00:14Z,2022,missing,priority_year:2022;stock_recommendation_title:tesla;queue_reason:older_year:2022,pending,,,
506,drmWhu3FsFM,https://www.youtube.com/watch?v=drmWhu3FsFM,Why isn’t General Motors Bankcrupt,Chicken Genius Singapore,2022-01-21T14:00:30Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
507,49TYOX6Pf6I,https://www.youtube.com/watch?v=49TYOX6Pf6I,Repos Explained (and Why The Fed Uses Them),The Plain Bagel,2022-02-04T17:00:03Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
508,MKwJNSfi0NU,https://www.youtube.com/watch?v=MKwJNSfi0NU,Free money 🤩 No risk,Chicken Genius Singapore,2023-02-03T14:00:30Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
509,sst5KtjPrPQ,https://www.youtube.com/watch?v=sst5KtjPrPQ,These Videos Aged Like Fine Wine - Why I'm Not Taking Credit,The Plain Bagel,2023-01-27T17:00:39Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
510,Unups4Djzww,https://www.youtube.com/watch?v=Unups4Djzww,Responding to Meet Kevin calling me a Liar,Chicken Genius Singapore,2022-02-14T14:00:12Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
511,WaAUOlUCUag,https://www.youtube.com/watch?v=WaAUOlUCUag,What Russia’s Invasion of Ukraine Means for Markets,The Plain Bagel,2022-02-26T02:43:44Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
512,BCP5TMysMfs,https://www.youtube.com/watch?v=BCP5TMysMfs,learn ONLY from the best,Chicken Genius Singapore,2023-04-29T13:00:16Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
513,KyeFTgjfb30,https://www.youtube.com/watch?v=KyeFTgjfb30,The Adani Group Scandal Explained,The Plain Bagel,2023-02-01T17:21:00Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
514,GEbSH9ivuR8,https://www.youtube.com/watch?v=GEbSH9ivuR8,"apologies, I got cocky on crypto | update on ETH, DFI, Nano etc...",Chicken Genius Singapore,2022-02-28T13:01:35Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
515,qHXNprwTRA8,https://www.youtube.com/watch?v=qHXNprwTRA8,Turkey's Crazy Inflation Problem - What the Hell is Happening with the Lira?,The Plain Bagel,2022-03-04T17:00:29Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
516,reyjVhxg9gw,https://www.youtube.com/watch?v=reyjVhxg9gw,How market makers move markets so you LOSE,Chicken Genius Singapore,2023-09-14T13:00:51Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
517,kGVKsUMo-Q8,https://www.youtube.com/watch?v=kGVKsUMo-Q8,Finance Movie Review: Wall Street,The Plain Bagel,2023-02-17T17:00:39Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
518,IwF8FXlnbwg,https://www.youtube.com/watch?v=IwF8FXlnbwg,"I’m quitting youtube, all the best ❤️",Chicken Genius Singapore,2022-03-23T13:00:06Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
519,Hppgd6jat3o,https://www.youtube.com/watch?v=Hppgd6jat3o,"The Financial Diet's Chelsea Fagan Talks Women & Finance, Cryptocurrencies, and Money Management",The Plain Bagel,2022-03-11T19:24:02Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
520,bAlF39Y_Lvw,https://www.youtube.com/watch?v=bAlF39Y_Lvw,The US Debt Situation Explained,The Plain Bagel,2023-03-03T17:08:24Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
521,kptUMuq7seA,https://www.youtube.com/watch?v=kptUMuq7seA,😟 confirmed: FOMC,Chicken Genius Singapore,2022-07-07T13:00:32Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
522,to1frt5IKlo,https://www.youtube.com/watch?v=to1frt5IKlo,The Problems With DeFi,The Plain Bagel,2022-03-18T16:00:26Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
523,QFvTXm4_vaQ,https://www.youtube.com/watch?v=QFvTXm4_vaQ,Important Update to Silicon Valley Bank Failure,The Plain Bagel,2023-03-13T01:02:21Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
524,yBgwdjj7UsA,https://www.youtube.com/watch?v=yBgwdjj7UsA,FED will crush inflation in 69 days 😐,Chicken Genius Singapore,2022-08-19T13:06:37Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
525,j73Ag1pixt8,https://www.youtube.com/watch?v=j73Ag1pixt8,Philip & Julia of @TwoCentsPBS Talk Money Management and Common Mistakes,The Plain Bagel,2022-04-08T16:00:22Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
526,saGnpgIlP0o,https://www.youtube.com/watch?v=saGnpgIlP0o,The End of Credit Suisse,The Plain Bagel,2023-03-21T00:12:31Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
527,k1oDu828wjs,https://www.youtube.com/watch?v=k1oDu828wjs,Why Nobody talking about Quantitative Tightening?,Chicken Genius Singapore,2022-08-21T13:41:15Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
528,DVGFvs83Y6E,https://www.youtube.com/watch?v=DVGFvs83Y6E,The Headache of Taking a Company Private - Hostile Takeovers to Poison Pills Explained,The Plain Bagel,2022-05-27T16:00:07Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
529,V2F3vcL_914,https://www.youtube.com/watch?v=V2F3vcL_914,A Day in the Life of a 29-Year-Old Billionaire Trader,The Plain Bagel,2023-04-01T12:01:55Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
530,WoiFmPfCAW0,https://www.youtube.com/watch?v=WoiFmPfCAW0,TLDR; FED is NOT lying to you,Chicken Genius Singapore,2022-08-22T13:00:16Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
531,OT1bhojiQnY,https://www.youtube.com/watch?v=OT1bhojiQnY,"A Conversation With My Wife! Our Upbringings, Budgeting and Spending Habits",The Plain Bagel,2022-06-03T16:00:13Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
532,ZPlrkr1qaE0,https://www.youtube.com/watch?v=ZPlrkr1qaE0,How Big Banks Stack Up to Silicon Valley Bank - Are Big Unrealized Losses a Risk?,The Plain Bagel,2023-04-07T16:00:23Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
533,BOC0132KEbc,https://www.youtube.com/watch?v=BOC0132KEbc,FED pivot coming? Wen moon? 🌝,Chicken Genius Singapore,2022-11-04T13:29:11Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
534,KTWVyFFpGXQ,https://www.youtube.com/watch?v=KTWVyFFpGXQ,Quantitative Tightening Explained (and What it Means for Markets),The Plain Bagel,2022-06-12T16:28:29Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
535,EO4k0fDC3eQ,https://www.youtube.com/watch?v=EO4k0fDC3eQ,Let's Talk De-Dollarization - Why the Dollar Isn't Going Anywhere Anytime Soon,The Plain Bagel,2023-04-21T16:20:53Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
536,GGpWQHpiCJs,https://www.youtube.com/watch?v=GGpWQHpiCJs,Stagflation Explained - Is This Scourge REALLY Making a Comeback?,The Plain Bagel,2022-07-08T16:00:08Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
537,7IQjUYzS-kI,https://www.youtube.com/watch?v=7IQjUYzS-kI,Another US Bank Has Failed - Now What?,The Plain Bagel,2023-05-01T21:55:05Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
538,y06Yfm0hzjI,https://www.youtube.com/watch?v=y06Yfm0hzjI,China's 'Collapse' Explained,The Plain Bagel,2022-09-10T16:00:39Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
539,sj5fuYHxsUE,https://www.youtube.com/watch?v=sj5fuYHxsUE,Hindenburg Research Goes After Carl Icahn,The Plain Bagel,2023-05-05T17:00:08Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
540,oum5ZCGx6J0,https://www.youtube.com/watch?v=oum5ZCGx6J0,What Happens When a Country Defaults on Its Debt?,The Plain Bagel,2022-09-16T16:08:49Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
541,_kjbWuzm9-g,https://www.youtube.com/watch?v=_kjbWuzm9-g,How Credit Unions Compare to Banks,The Plain Bagel,2023-05-26T17:14:10Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
542,4KjI7tOqLXo,https://www.youtube.com/watch?v=4KjI7tOqLXo,"What the Hell Just Happened in the UK? Pounds, Pensions & Panic",The Plain Bagel,2022-10-01T20:08:04Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
543,QCbbTdPUuAU,https://www.youtube.com/watch?v=QCbbTdPUuAU,The SEC Goes After Crypto Exchanges - Why People are Angry,The Plain Bagel,2023-06-07T16:49:27Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
544,sDSOOtWAF0k,https://www.youtube.com/watch?v=sDSOOtWAF0k,Credit Suisse - 2022's Latest 'Lehman Brothers Moment',The Plain Bagel,2022-10-07T17:50:33Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
545,s1Dw3_u9FAs,https://www.youtube.com/watch?v=s1Dw3_u9FAs,"FedNow, and the Conspiracy Theories Around It, Explained",The Plain Bagel,2023-07-20T16:41:55Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
546,AkEKgvHLNT8,https://www.youtube.com/watch?v=AkEKgvHLNT8,The FTX Situation - Promoters Should Have Known Better,The Plain Bagel,2022-11-11T19:12:40Z,2022,missing,priority_year:2022;queue_reason:older_year:2022,pending,,,
547,OjyPy_4eVdw,https://www.youtube.com/watch?v=OjyPy_4eVdw,"No, Blackrock and Vanguard don’t secretly control everything...",The Plain Bagel,2023-08-17T20:13:01Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
548,c-n6RN8a2Zo,https://www.youtube.com/watch?v=c-n6RN8a2Zo,Evergrande Files Chapter 15 Bankruptcy Protection - The State of Chinese Real Estate,The Plain Bagel,2023-08-25T16:00:27Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
549,l1TmgZtve2k,https://www.youtube.com/watch?v=l1TmgZtve2k,Addressing the Blackrock/Vanguard Situation,The Plain Bagel,2023-09-15T16:00:29Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
550,8Y0SY6OoKV8,https://www.youtube.com/watch?v=8Y0SY6OoKV8,The Canadian Housing Crisis Explained,The Plain Bagel,2023-09-29T17:32:17Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
551,Ei8__34FEcc,https://www.youtube.com/watch?v=Ei8__34FEcc,What Rising Treasury Yields Mean for the Economy,The Plain Bagel,2023-10-13T16:00:10Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
552,hE-k_SUKGCs,https://www.youtube.com/watch?v=hE-k_SUKGCs,2023 Finance Rewind - AI and Bank Collapses,The Plain Bagel,2023-12-22T17:31:07Z,2023,missing,priority_year:2023;queue_reason:older_year:2023,pending,,,
553,BhTYz_BAU4k,https://www.youtube.com/watch?v=BhTYz_BAU4k,How I Invest During High Inflation,Joseph Carlson,2021-12-13T20:06:18Z,2021,missing,nonpriority_year:2021;weak_coverage_creator:Joseph Carlson;stock_recommendation_title:invest;queue_reason:older_year:2021,pending,,,
554,ruqKY_Gj3-A,https://www.youtube.com/watch?v=ruqKY_Gj3-A,The Stock Market Is Deflating (Why It May Continue),Joseph Carlson,2021-12-20T22:44:46Z,2021,missing,nonpriority_year:2021;weak_coverage_creator:Joseph Carlson;stock_recommendation_title:stock;queue_reason:older_year:2021,pending,,,
555,5WxBEa2SwXc,https://www.youtube.com/watch?v=5WxBEa2SwXc,"Inflation Will Get Worse, Not Better, Here’s Why",Joseph Carlson,2021-11-17T19:38:04Z,2021,missing,nonpriority_year:2021;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2021,pending,,,
556,Y93MeqvtVHg,https://www.youtube.com/watch?v=Y93MeqvtVHg,The Fed Is Raising Rates - My Thoughts,Joseph Carlson,2021-12-15T22:12:52Z,2021,missing,nonpriority_year:2021;weak_coverage_creator:Joseph Carlson;queue_reason:older_year:2021,pending,,,
557,uIyxrC-Bog4,https://www.youtube.com/watch?v=uIyxrC-Bog4,When will Housing market CRASH start?,Chicken Genius Singapore,2021-07-02T13:00:22Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:market crash|crash;queue_reason:older_year:2021,pending,,,
558,Qw1z9ZJaMFE,https://www.youtube.com/watch?v=Qw1z9ZJaMFE,China's Regulatory Crackdown - What You Need to Know Before Investing in Chinese Stocks,The Plain Bagel,2021-08-27T16:00:31Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:stock|stocks|invest;queue_reason:older_year:2021,pending,,,
559,dAQP3cPUNtA,https://www.youtube.com/watch?v=dAQP3cPUNtA,crypto news -  tether will crash the entire market,Chicken Genius Singapore,2021-07-09T13:00:12Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:crash;queue_reason:older_year:2021,pending,,,
560,BEs0Tb4pwLY,https://www.youtube.com/watch?v=BEs0Tb4pwLY,What If Tesla Fails at FSD and 4680 Cells,Chicken Genius Singapore,2021-07-16T13:00:04Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:tesla;queue_reason:older_year:2021,pending,,,
561,9yCe5DSUaP8,https://www.youtube.com/watch?v=9yCe5DSUaP8,Which type of investor are you in the stock market?,Chicken Genius Singapore,2021-07-23T13:00:04Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:stock|invest;queue_reason:older_year:2021,pending,,,
562,N_EdMU80h-s,https://www.youtube.com/watch?v=N_EdMU80h-s,Tesla Q2 2021 earnings call | tsla stock,Chicken Genius Singapore,2021-07-27T13:00:09Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:stock|tesla|tsla;queue_reason:older_year:2021,pending,,,
563,BBtmrocysP8,https://www.youtube.com/watch?v=BBtmrocysP8,Cathie Wood SELLS OUT | SEC steps in | China Stocks,Chicken Genius Singapore,2021-08-06T13:00:04Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:stock|stocks|sell;queue_reason:older_year:2021,pending,,,
564,LhK2Rx9V7Bs,https://www.youtube.com/watch?v=LhK2Rx9V7Bs,stocks to AVOID when stock market rotates | Cathie Wood | stocks to buy,Chicken Genius Singapore,2021-08-09T13:00:09Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:stock|stocks|buy;queue_reason:older_year:2021,pending,,,
565,s5SLFI_zPb8,https://www.youtube.com/watch?v=s5SLFI_zPb8,stocks to BUY after awesome earnings,Chicken Genius Singapore,2021-08-13T13:00:21Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:stock|stocks|buy;queue_reason:older_year:2021,pending,,,
566,EMaRffrVk9U,https://www.youtube.com/watch?v=EMaRffrVk9U,Why Tesla was allowed in China & Germany?,Chicken Genius Singapore,2021-08-16T13:00:05Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:tesla;queue_reason:older_year:2021,pending,,,
567,Eo9-M09Lj1I,https://www.youtube.com/watch?v=Eo9-M09Lj1I,I’m buying,Chicken Genius Singapore,2021-08-27T13:00:05Z,2021,missing,nonpriority_year:2021;stock_recommendation_title:buy;queue_reason:older_year:2021,pending,,,
